Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,weight,DISTANCE,AIR_TIME
14869,11540,Directed,14869_11540,,,122,1699200,6287,4174,143,4158,11906
16091,12571,Directed,16091_12571,,,1,5999,0,0,408,283,48
10739,11447,Directed,10739_11447,,,102,800190,3468,580,118,1270,6074
10557,12494,Directed,10557_12494,,,194,917020,4352,388,200,160,4519
14167,10917,Directed,14167_10917,,,93,102556,469,91,272,1010,4529
11413,14869,Directed,11413_14869,,,378,4777700,18900,10364,60,3042,22332
12451,11618,Directed,12451_11618,,,1538,28805641,128795,100605,55189,43513,178508
12889,13476,Directed,12889_13476,,,107,3335000,14602,10994,91,4125,7110
10994,10299,Directed,10994_10299,,,5,1315000,0,0,134590,7210,2217
10299,12671,Directed,10299_12671,,,3,16800,0,0,11604,795,246
12003,11470,Directed,12003_11470,,,1,17800,74,73,20,414,98
14683,11540,Directed,14683_11540,,,1636,85225112,182875,115149,19387293,28272,120079
11603,14747,Directed,11603_14747,,,1217,21694400,91834,64995,57766,4914,61808
12891,11298,Directed,12891_11298,,,2149,19145280,85938,53357,10268,4760,75162
11292,14730,Directed,11292_14730,,,943,72342584,55818,44443,30565659,49152,116569
10713,11921,Directed,10713_11921,,,2,74027,50,34,7224,1010,151
11292,13796,Directed,11292_13796,,,3341,135536788,412542,287485,16867601,102399,451725
14831,12217,Directed,14831_12217,,,1,40670,160,145,202,1968,303
10747,11823,Directed,10747_11823,,,6,315000,0,0,209270,2508,950
11336,12720,Directed,11336_12720,,,97,180578,625,296,2560,2006,2746
14709,14102,Directed,14709_14102,,,1,27000,0,0,18688,466,108
10146,10868,Directed,10146_10868,,,1,82085,0,0,7167,244,36
12992,12191,Directed,12992_12191,,,360,13242800,49185,32502,58214,9825,24663
10868,11298,Directed,10868_11298,,,1279,29560752,56103,35604,8873642,34114,183643
12807,13369,Directed,12807_13369,,,155,188354,951,175,2801,748,3364
12892,10208,Directed,12892_10208,,,1,51760,183,176,272,2090,311
12339,14635,Directed,12339_14635,,,1056,29127510,122765,104911,3,30272,132803
12264,10654,Directed,12264_10654,,,383,2755800,12947,2838,3290,2795,23596
14869,13796,Directed,14869_13796,,,3824,130247809,334471,206318,24098874,73036,372087
11630,15063,Directed,11630_15063,,,1,1250,6,2,45,354,145
13796,12339,Directed,13796_12339,,,748,95263688,524,411,56242009,79294,161424
15798,14130,Directed,15798_14130,,,288,376500,1632,320,7891,444,1664
13871,14747,Directed,13871_14747,,,1,36700,137,80,2018,1368,187
13564,13574,Directed,13564_13574,,,88,88000,299,51,624,110,528
12953,12397,Directed,12953_12397,,,1224,8811300,41306,16261,1085,2670,69411
